text,label
I just want to know what LEVA PELVIC HEALTH SYSTEM KIT and HEMAX TAB is doing for me?,drug_usage
the check on a SM ANTI-DIARRHEAL SOL and FLUOCINOLONE ACETONIDE SCALP OIL  on the side effects?,drug_side_effects
when did I get my Mpox  shot and my Mpox  shot,get_vaccine_appointment
trying to find medication in stock for my daughter Katherine,drug_availability
expedite my prescriptions which are MAGNEBIND 400 TAB and AIMOVIG INJ and MAGNEBIND 400 TAB and AIMOVIG INJ?,rx_expedite
expedite prescription for the last XHANCE SPR and CHEST CONGESTION RELIEF TAB?,rx_expedite
front store store hours at 27519 zicode,store_hours
I would like delivery of the prescriptions of SKIN GEL PROTECTIVE DRESSING WIPES MIS and AYR SALINE NASAL RINSE KIT KIT waiting for me?,rx_delivery
What is the current time zone for the store in BRIDGEVIEW?,store_timezone
Could you give me some background information?,rephrase
LUBRIDERM SKIN NOURISHINGWITH SHEA AND COCOA BUTTERS LOT and DROPLET PEN NEEDLES 32GX5MM PEN are what because it sure is bad?,drug_side_effects
Can you tell me where the Minute Clinic is in 77018 postal code?,store_address
Can I get a reminder for my TetanusDiphtheria-(booster)  vaccine appointment?,get_vaccine_appointment
Can I cancel my Hepatitis-A & B  vaccine appointment at the occupational health clinic?,cancel_vaccine_appointment
Repeat please? more slowly,rephrase
status of cordera supposed to been filled last week,rx_status
One more time?,rephrase
schedule an amusement immunization appointment,get_vaccine_appointment
What is the price per pill of VASOPRESSIN/SODIUM CHLORIDE INJ and BENZOYL PEROXIDE GEL?,rx_drug_price
What conditions does PEPTAMEN LIQ and EASY TOUCH FLIPLOCK SAFETY SYRINGE 1ML/25GX1 MIS  treat?,drug_information
Pharmacy place or store_address in 07410 zipcode?,store_address
can I give you directions to 2833 BELLA VISTA WAY,store_directions
How do I cancel my COVID19  vaccine appointment at the group health plan?,cancel_vaccine_appointment
I want to get some information about POTASSIUM CHLORIDE/SODIUM CHLORIDE INJ and CLEVER CHOICE BLOOD PRESSURE MONITOR/WRIST MIS?,drug_information
I'm using immunization appointment,get_vaccine_appointment
I would like to get a new prescription on a previous medication that was MEKINIST SOL and ALLERGY RELIEF/INDOOR/OUTDOOR TAB,rx_refill
checking pharmacy hours at 33701 postalcode?,store_hours
I need the NEUTROGENA MOISTURE SENSITIVE SKIN LOT and AFRIN SALINE NASAL MIST SPR transferred to the Bowie Maryland location,internal_rx_transfer
can I get the FOYSTER SHELL CALCIUM+D TAB and HYDROCODONE BITARTRATE ER CAP earlier,rx_expedite
I need MM ACID-PEP MAXIMUM STRENGTH TAB and EQL GEM GRIP TOOTHBRUSH/SOFT DUAL-ANGLED END BRISTLES MIS now,rx_expedite
I need to find a store that has SUPER PROBIOTIC CAP and CALYPXO CRE in stock?,drug_availability
what is the cost of these medications WRIST SUPPORT/ELASTIC/PULLOVER/LARGE MIS and GINKGO BILOBA PLUS TAB and WRIST SUPPORT/ELASTIC/PULLOVER/LARGE MIS and GINKGO BILOBA PLUS TAB?,rx_drug_price
yes please cancel MM ACID-PEP MAXIMUM STRENGTH TAB and DESENEX CRE which is not required for?,rx_cancel
dosage recommendations of RA ONE DAILY MENS 50+ WITH VITAMIN D-3 TAB and EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE TAB?,drug_dosage_instructions
price of the SULFAMYLON CRE and B COMPLEX CAP prescription?,rx_drug_price
can you let me know the What address of the pharmacy located at 11215 postal code?,store_address
when will the pharmacy be open at 78537 zicode,store_hours
need to know why MONISTAT 1-DAY OIN and GNP NASAL SPRAY EXTRA MOISTURIZING SPR can't be filled?,rx_action_notes_status
I need to know if they have MMR ,available_vaccine
unable to relax in WAL-FEX ALLERGY 12 HOUR TAB and DSS CAP?,drug_usage
Can you provide retail products information that is available in store at BRIDGEPORT?,store_connect
QC ASPIRIN LOW DOSE TAB and COOL MIST HUMIDIFIER 1.2 GALLON MIS? instructions,drug_dosage_instructions
I need to transfer a prescription for THERMACARE MUSCLE/JOINT MIS and CASTELLANI PAINT MODIFIED/COLORLESS LIQ,internal_rx_transfer
refill my prescription for the SOMA TAB and BD 3ML LUER-LOK SYRINGE/21G X 1 SYN,rx_refill
create Hepatitis-A  immunization appointment,create_vaccine_appointment
Please fill asap my SKYRIZI INJ and CRUTCH UNDERARM PADS PREMIUM MIS I’m in pain?,rx_expedite
I'll remain on hold  until you can assist me with my query.,hold_on
How do I cancel my Dtap DT  vaccine appointment at the health center?,cancel_vaccine_appointment
Can I talk to the store manager at 35000 CENTER RIDGE ROAD for pickup online order?,store_connect
when to take PCCA ALADERM BASE CRE and HYDROCORTISONE VALERATE CRE?,drug_usage
can PODOFILOX GEL and ISOMETHEPTENE MUCATE POW be expedited to today?,rx_expedite
I need to know if the store at QUEEN CREEK city is accessible from the road,store_directions
is the NIASPAN TAB and ISOTRETINOIN CAP in stock?,drug_availability
Thanks a million!,thank
I would like my OBSTETRIX ONE CAP and HEATING PAD/XPRESS HEAT/KING SIZE PAD to be delivered to my home address at 1010 Juan Street Apartment 227 and leave it at the main desk if I'm not here?,rx_delivery
I would like to know if you have any ZINC TAB and FUTURO ELASTIC BANDAGE 4 MIS in stock?,drug_availability
taking my prescriptions together ONE DAILY ESSENTIAL TAB and GUARDIAN SENSOR 3 MIS  and ONE DAILY ESSENTIAL TAB and GUARDIAN SENSOR 3 MIS?,drug_interactions
is this store near to FRESNO city,store_directions
Appreciate you answering all my questions.,thank
How do I cancel my Rabies  vaccine appointment at the prescription drug plan?,cancel_vaccine_appointment
What is the dosage for taking SM VITAMIN D3 MAXIMUM STRENGTH CAP and AVO CREAM EMU?,drug_dosage_instructions
hey this is Doctor  I need to order a quantity of VITACEL TAB for my office.,healthcare
Why is the SM MAGNESIUM CITRATE SOL and DOVONEX CRE unable to be filled?,rx_action_notes_status
help transfer a prescription for VITAMIN B12 SUB and GNP FEXOFENADINE/PSEUDOEPHEDRINE ER TAB,internal_rx_transfer
iVENCLEXTA STARTING PACK TAB and COMPLEX B-100 TAB need to be expedited,rx_expedite
Medical Assistant from doctor office  Is there a recall on ULTIGUARD SAFEPACK/MICRO PEN NEEDLE/32G X 4 MM MIS that we should be aware of?,healthcare
I need to check if a product is available at the store in 1500 HART ST..,store_connect
I need to pick up the lisinopril today,rx_status
L-METHYLFOLATE CALCIUM TAB and AFLURIA QUADRIVALENT 2021-2022 INJ  not covered by insurance?,drug_insurance_coverage
want to talk sweet Pharmacy,live_pharmacist
what time do you close tomorrow,store_hours
PILL PLANNER/WEEKLY/UV BLOCKING/LARGE MIS and ADVOCATE INSULIN PEN NEEDLES 31GX5MM PEN delivery?,rx_delivery
store at 33467 store_address please?,store_address
mail my prescription for MIRALAX POW and CAPSULE CONI-SNAP #1 BLUE/POWDER BLUE CAP and?,rx_delivery
Can you provide the store fax number at 46176?,store_faq
check inventory check in,drug_availability
schedule a vaccine appointment for COVID19  on Jan 15th,create_vaccine_appointment
I need directions on taking a particular REPEL 100 LIQ and BD INSULIN SYRINGE ULTRAFINE/U-100/0.5ML/29G X 1/2 MIS?,drug_dosage_instructions
that's what I'm trying to do now can you transfer my OPTI-FREE PUREMOIST REWETTING DROPS SOL and COOL-WEAVE ANKLE SUPPORT/SMALL-MEDIUM MIS,internal_rx_transfer
I need to pick it up today. Will it be ready this afternoon?,rx_status
What type of cards are accepted at the store in SAN BRUNO?,store_faq
SUNSCREEN SPF50 LOT and COMPOUND W ONE STEP PLANTAR/FEET PAD? I need some instructions on the medication,drug_dosage_instructions
they are all gone,thank
I filled a prescription for NOVOPEN ECHO MIS and DOSOQUIN TAB? and it says take 1 capsule by mouth 3 times a day how many hours is that that I should take it?,drug_dosage_instructions
scheduled delivery of prescriptions for METAFOLBIC PLUS TAB and EQL GENTLE SKIN CLEANSER LIQ and METAFOLBIC PLUS TAB and EQL GENTLE SKIN CLEANSER LIQ?,rx_delivery
trying to store hours in PARRISH city,store_hours
Can I use the KLS ALLER-FEX TAB for knee pain?,drug_usage
How do I check if my Pneumococcal Conjugate-(Prevnar)  vaccine appointment is covered by my insurance?,create_vaccine_appointment
I do not accept alternative to METRONIDAZOLE CAP and EMERGEN-C PINK PAK. If you don’t have it  tell me so I may use alternate Pharmacy for this prescription. Let me know asap.,external_rx_transfer
Is the store at CORAL GABLES accessible from the main road?,store_directions
the price of PRIMIDONE TAB and ALAHIST D TAB?,rx_drug_price
What are the store hours at KELSO?,store_faq
Do you carry tubes at the store in 30809?,store_faq
Who can I connect with to get the store number at 6616 GREENFIELD HWY 54?,store_faq
What are the side effects of PAZOPANIB HYDROCHLORIDE TAB and DONNATAL ELX?,drug_side_effects
What did you say?,rephrase
how fast can fill LICORICE ROOT CAP and GOODSENSE ALLERGY RELIEF TAB?,rx_expedite
talk to a person connect me to a person,live_pharmacist
Do you have the Meningitis-(Group B)  vaccine in stock today?,available_vaccine
I received the wrong amount of medication that is OXYCODONE HYDROCHLORIDE/ACETAMINOPHEN SOL and ACCU-CHEK SAFE-T-PRO PLUSLANCETS LNC that I've already picked up?,rx_action_notes_status
Say again? more clearly,rephrase
move a PHENOBARBITAL SOL and GNP SINUS WASH NETI POT KIT prescription another location located in California,internal_rx_transfer
What time zone is the store at 178 MORRIS AVE. in?,store_timezone
Healthcare Provider  Is patient MULTIVITAMIN MEN 50+ ONE DAILY TAB prescription ready for pickup?,healthcare
will you fill my SM CALCIUM CITRATE+ W/VITAMIN D TAB and GNP HEALTHY EYES SUPERVISION 2 CAP?,rx_refill
Do you have the Typhoid  vaccine in stock now?,available_vaccine
KITABIS PAK NEB and EMERGEN-C VITAMIN C LITE PAK  drug interaction?,drug_interactions
What are the side effects of SOOTHE XP/XTRA PROTECTION DRO and A-10000 CAP?,drug_side_effects
Can you provide information on PREVACID SOLUTAB TAB and CETIRIZINE HYDROCHLORIDE TAB?,drug_information
I need to cancel an immunization appointment for COVID19 ,cancel_vaccine_appointment
I was shorted OMNARIS SPR and ALLERGY RELIEF 24 HOUR TAB  why didnt they filled it?,rx_action_notes_status
I would like you to transfer K-TAB TAB and CUVITRU INJ prescription to a walmart pharmacy that does have it please,external_rx_transfer
Rabies  vaccine,available_vaccine
looking to schedule my COVID19  vaccine on Friday,get_vaccine_appointment
How do I get to the store at DENVER and 48185?,store_directions
Would you mind repeating??,rephrase
Physician I need to transfer patient prescription for PREMIER UROSTOMY POUCH/CONVEX FLEXTEND SKIN BARRIER/3/4 MIS to your pharmacy.,healthcare
can you give Meningitis-(Group B)  shots in the pharmacy,available_vaccine
speak to pharmacy yeah that's fine,live_pharmacist
question on drugs,drug_information
hello  i am nurse  Is there a patient counseling sheet available for MULTI FOR HER 50+ TAB?,healthcare
Cancel an order for the METOCLOPRAMIDE HCL POW and BAND-AID TOUGH-STRIPS MIS?,rx_cancel
I'd like to check the balance on my coverage for PREDNISOLONE/GATIFLOXACIN/BROMFENAC SUS and CANE/WOOD/T-HANDLE/WALNUT3/4 MIS prescriptions please?,drug_insurance_coverage
this is from doctors office What are the common side effects of VIRAMUNE XR TAB?,healthcare
need SM COMPLETE 50+ ULTIMATE WOMENS TAB and EQ MULTIVITAMIN GUMMIES CHILDRENS CHW prescription by 10:00 AM,rx_expedite
Is the store at 60462 in the CST time zone?,store_timezone
does MoneyGram work at your Pharmacy at 881 STATE HWY 206,store_faq
is oh my God need to speak to the pharmacist,live_pharmacist
uh expedite the THERAPEUTIC MOISTURIZING CRE and HRT CREAM BASE CRE?,rx_expedite
expedite prescription of NATEGLINIDE TAB and AVEENO SOOTHING BATH TREATMENT PAK?,rx_expedite
I want to ask Pharmacy,live_pharmacist
I have a new prescription for SALAGEN TAB and HIP/FRACTURE RAISED TOILET SEAT/RIGHT MIS,rx_status
I want to know the price for SKYRIZI PEN INJ and ENOVARX-LIDOCAINE HCL CRE I give I want to give you my insurance?,drug_insurance_coverage
it's another argument but UNILET LANCET MIS and COMFORT EZ PRO SAFETY PEN NEEDLES 30G X 8MM MIS  or something?,drug_side_effects
more for in price for QC 3 DAY VAGINAL CREAM CRE and ALVIMOPAN CAP?,rx_drug_price
this is Health provider from doctor's office  We need to report an adverse reaction to MOTION SICKNESS RELIEF TAB.,healthcare
Is the store at WILLIAMSBURG in the CST time zone?,store_timezone
I need to speak with the pharmacist about a denied RA STERILE PADS 2X2 PAD and FORA TEST N' GO BP BLOOD PRESSURE MONITORING SYSTEM MIS refill?,rx_action_notes_status
What are the known side effects of READYLANCE SAFETY LANCETS/28G/1.8MM MIS and C-CHEWABLE CHW?,drug_side_effects
I need to have that NO FLUSH NIACIN CAP and ASPERCREME LIDOCAINE LIQ prescription transfer to Richmond Virginia,internal_rx_transfer
Do you have the COVID19  vaccine on hand?,available_vaccine
Do you have a drug takeback program at 101 FARRIER LANE store?,store_faq
I need to talk to someone about a return at the store in 61111.,store_connect
What are the known side effects of ZEVRX INSULIN SYRINGE/1ML/30G X 5/16 MIS and BELRAPZO SOL?,drug_side_effects
regarding RIB BELT/WOMENS/ELASTIC/REGULAR MIS and BUTALBITAL/ACETAMINOPHEN CAP? Are they safe to consume?,drug_information
yes why is my insurance not covering the SRONYX TAB and BLINCYTO INJ  with my insurance up until now?,drug_insurance_coverage
Can I cancel my Whooping Cough-(Adacel)  immunization appointment online?,cancel_vaccine_appointment
the cost of the SM FISH OIL CAP and JADENU TAB prescription?,rx_drug_price
transfer request for QC UNIFINE PENTIPS 32GX4MM MIS and AGAMATRIX ULTRA-THIN LANCETS 33G MIS and QC UNIFINE PENTIPS 32GX4MM MIS and AGAMATRIX ULTRA-THIN LANCETS 33G MIS,internal_rx_transfer
what is the manufacturer's name of the LIQUACEL LIQ and AMLODIPINE BESYLATE/ATORVASTATIN CALCIUM TAB?,drug_information
VIVITROL VIA and EC-NAPROSYN TAB? I need some instructions on the medication,drug_dosage_instructions
Sorry  I wasn't listening. again  please,rephrase
what is the cost of my inhaler,rx_drug_price
TRIPTODUR SUS and DEXCOM G7 RECEIVER MIS in stock?,drug_availability
I talked to the pharmacist,live_pharmacist
I need the FPREFERRED PLUS UNIFINE PENTIPS 29G X 12MM MIS and DIOVAN TAB?,drug_availability
mail my prescription for RA WART REMOVER GEL and CAPSULE #0 CLEAR/CLEAR VEGETABLE CAP and?,rx_delivery
Is the Flu  vaccine available for immediate administration?,available_vaccine
Did you say something? again  please,rephrase
I need a refill for my RELION LANCETS ULTRA-THIN30G MIS and BETAXOLOL HCL SOL.,rx_refill
Repeat please??,rephrase
what is the price for my prescription,rx_drug_price
side effects of PARNATE TAB and HYDROCHLORIC ACID LIQ?,drug_side_effects
change Insurance on file for the drug TYLENOL SINUS SEVERE TAB and D-VITE PEDIATRIC DRO,store_faq
directions to 4920 TRANSIT RD,store_directions
Are there side effects with RYCLORA SOL and HM EARWAX REMOVAL KIT DRO?,drug_side_effects
I need to have the prescription refilled for SUNKIST VITAMIN C CHW and ALECENSA CAP,rx_refill
canceling a TGT LANCING DEVICE MIS and HEAT WRAPS BACK/HIP MIS not already filled?,rx_cancel
Can you give me directions to the store at 06117?,store_directions
What are the potential side effects of PAIN RELIEVING ULTRA STRENGTH CRE and EQ COMPLETE MULTIVITAMIN ADULTS 50+ TAB?,drug_side_effects
it's another argument but TOLNAFTATE AER and ATIVAN INJ  or something?,drug_side_effects
I'll just hold for now.  until you can confirm the availability of [something/someone].,hold_on
I want to know if it's all right to take something with a prescription TUBULAR GAUZE MIS and ENFAMIL NUTRAMIGEN DHA/ARA LIQ  they just gave me?,drug_usage
Why is my prescription for WART REMOVER MAXIMUM STRENGTH LIQ and GNP MEGA MULTI FOR WOMEN TAB being canceled? Do I need to get a new prescription for WART REMOVER MAXIMUM STRENGTH LIQ and GNP MEGA MULTI FOR WOMEN TAB from my doctor?,rx_cancel
I'm sorry did you say RECLIPSEN TAB and COLEMAN BOTANICALS INSECTREPELLENT LIQ is out of stock?,drug_availability
I want to find out about MINIVELLE DIS and ANTI-ITCH MAXIMUM STRENGTH CRE?,drug_information
What time zone does the store at 39402 fall into?,store_timezone
One more time  please?  please,rephrase
Come again? again  please,rephrase
Do you have any inventory updates on RSV-(Respiratory Syncytial Virus) ?,available_vaccine
I only have a discount card for VERAPAMIL HYDROCHLORIDE INJ and DEFLAZACORT TAB and would like to run it through that and maybe good RX to see the best rate?,rx_drug_price
checking to see if I can take SURE COMFORT INSULIN SYRINGE/U-100/1ML/29G X 1/2 SYN and DELZICOL CAP  along with the new medication that I'm starting?,drug_usage
It was approved by insurance and my docter,rx_action_notes_status
Is RID LICE KILLING SHAMPOO SHA and EXFORGE TAB included in my insurance coverage?,drug_insurance_coverage
I need to transfer a prescription for MAGONATE LIQ and ALLERGY CHILDRENS SOL,internal_rx_transfer
I need to talk to someone about a return at the store in SEAL BEACH.,store_connect
what was the other medication refill,rx_status
no falling KLOR-CON M20 TAB and FUTURO WRIST BRACE RIGHT HAND SMALL/MEDIUM MIS please do not want cancel?,rx_cancel
unable to relax in NICOMIDE TAB and CALCIUM 600 + MINERALS TAB?,drug_usage
check a refill,rx_refill
is there delivery done for QC ATHLETES FOOT AER and GOODSENSE STOMACH RELIEF SUS?,rx_delivery
cancel the PREVACID SOLUTAB ODT and GNP LANSOPRAZOLE CAP?,rx_cancel
Can I get the Hepatitis-A & B  vaccine at your location?,available_vaccine
Do you have the MMR  vaccine on hand?,available_vaccine
speak with member of Pharmacy team,live_pharmacist
doctor gave me some WELLPRO 31 CAP and AVITA GEL but it makes me noisy and I was wondering if that's a side effect?,drug_side_effects
ask about gift cards at 292 VAN BUREN ST. SOUTH PO BOX 451,store_faq
How do I find out if I need a second dose of Shingles-(Shingrix) ?,drug_dosage_instructions
transfer request for TAZAROTENE CRE and IMODIUM MULTI-SYMPTOM RELIEF TAB and TAZAROTENE CRE and IMODIUM MULTI-SYMPTOM RELIEF TAB,internal_rx_transfer
could use it it's more than enough,thank
another PX ARTHRITIS PAIN RELIEF TAB and BUTORPHANOL TARTRATE SOL prescription cost?,rx_drug_price
What time is my Tdap  vaccine appointment?,get_vaccine_appointment
yes I do can I speak to someone please,live_pharmacist
I need to see if you have NICAPRIN TAB and EQL SMOOTH TEXTURE FIBER POW?,drug_availability
question about current prescription,rx_status
Is SM DOUBLE ANTIBIOTIC OIN and AVOCADO OIL OIL currently available?,drug_availability
I need to expedite a MCT OIL OIL and IMITREX SPR refill,rx_expedite
speak to the pharmacist I want to speak to the pharmacist,live_pharmacist
What are the potential side effects of METHYLPHENIDATE HYDROCHLORIDE TAB and FLUORIDEX DAILY RENEWAL CON?,drug_side_effects
Is the store at BRANSON in the MST time zone?,store_timezone
when will MULTI-LANCET DEVICE 2 KIT and EQ CALCIUM CITRATE+D3/PETITES TAB be ready in stock?,drug_availability
please provide a pharmacy location at 33181 zipcode?,store_address
price of the KANGAROO EZ CAP PUMP SET/500ML MIS and HEMORRHOIDAL SUPPOSITORIES SUP prescription?,rx_drug_price
I need to know whether I have to pay for my KENALOG-10 INJ and CLINDAMYCIN/BENZOYL PEROXIDE GEL out of pocket?,drug_insurance_coverage
talk to the pharmacy pharmacist,live_pharmacist
I'm looking to check if you have my medication in stock,drug_availability
Are there any billing issues at the store in DETROIT?,store_faq
still tired of them MILK THISTLE EXTRACT CAP and GNP EARWAX REMOVAL DROPS SOL  and MILK THISTLE EXTRACT CAP and GNP EARWAX REMOVAL DROPS SOL?,drug_side_effects
I have a prescription that's ready for pickup but I do not need it,rx_cancel
inventory question about Typhoid ,available_vaccine
I am a Doctor What's the status of patient JOHNSONS SAFETY SWABS MIS prescription?,healthcare
schedule appointment with the Minute Clinic for Tdap ,create_vaccine_appointment
will the store be open at 10 p.m. at 3050 N. WICKHAM RD.,store_hours
requests delivery of TEMPO SMART BUTTON MIS and AVEENO MOISTURIZING BAR,rx_delivery
I need get a status of my refilled ORTHOVISC INJ and HEARING AID BATTERIES/SIZE 312 MIS. What's the process?,rx_status
Is ONETOUCH ULTRA 2 KIT and BABY AYR SALINE SPR  available at the store?,drug_availability
transfer a KFLO LIQ and CAPECITABINE TAB prescription to Florida another Pharmacy,external_rx_transfer
Do you carry tubes at the store in 77656?,store_faq
pharmacist question 4 pharmacist,live_pharmacist
I need to talk to someone about a return at the store in 86301.,store_connect
yep that's it thank you,thank
how much are they need to pay for PURE COMFORT PEN NEEDLE 32G X8MM MIS and ALIGN EXTRA STRENGTH CAP and PURE COMFORT PEN NEEDLE 32G X8MM MIS and ALIGN EXTRA STRENGTH CAP?,rx_drug_price
Nurse Practitioner is speaking  What's the best way to contact you regarding this prescription?,healthcare
these Pharmacy to call Walgreens so they can transfer a TRUFIT 1SZ BLACK NEO WRIST SPLINT MIS and FLUOCINONIDE POW prescription,external_rx_transfer
speak to an employee store at 250 WHITING FARMS RD.,store_connect
have them ready today,rx_refill
drug inventory,drug_availability
I'll wait on hold until I hear back from the representative.  until you are free.,hold_on
will you fill my PREMARIN VIA and CALCIUM 1000 + D TAB?,rx_refill
refill the prescription for WYMZYA FE CHW and DEXTROSE 50% INJ,rx_refill
Move up my Shingles-(Shingrix)  vaccine appointment today,get_vaccine_appointment
I would like to know about the test strips and the Lancet,drug_availability
Does my plan cover KATE FARMS STANDARD 1.4 LIQ and BROMFED DM SOL?,drug_insurance_coverage
question about dosage of SUNSCREEN SPF50 LOT and ADCIRCA TAB?,drug_dosage_instructions
I filled a prescription for RA B-COMPLEX TAB and EASY TOUCH SYRINGE BARRELS LUER LOCK 10ML MIS? and it says take 1 capsule by mouth 3 times a day how many hours is that that I should take it?,drug_dosage_instructions
find out about a drug interaction with UNISTRIP1 GENERIC TES and CARBAGLU TAB?,drug_interactions
What interacts with SM VITAMIN B-12 TAB and ERIVEDGE CAP?,drug_interactions
Can SM TUSSIN MUCUS + CHEST CONGESTION ADULT LIQ and ALWAYS DISCREET UNDERWEAR/MAXIMUM/XL MIS be used for infections?,drug_usage
transfer a TOBI PODHALER CAP and FC2 FEMALE CONDOM MIS prescription to Florida another Pharmacy,external_rx_transfer
I'd like to hold  please.  briefly.,hold_on
I like to speak to Tron and the pharmacy Department,live_pharmacist
Are there any billing issues at the store in BROOKHAVEN?,store_faq
calling as Doctor  Can patient use a generic equivalent for PODOFILOX GEL?,healthcare
I need to transfer a prescription for ROBAFEN DM LIQ and DIMETHYL SULFOXIDE SOL,internal_rx_transfer
Can I cancel my HPV-(Quadrivalent)  vaccine appointment at the health maintenance organization?,cancel_vaccine_appointment
I would like to check your inventory,drug_availability
I would like you to transfer ORSERDU TAB and GNP VITAMIN B-6 TAB prescription to a walmart pharmacy that does have it please,external_rx_transfer
a pharmacy member please,live_pharmacist
I need to pick up a NON-ASPIRIN TAB and DEKAS PLUS CAP tonight. I can't afford to wait until tomorrow. I need to start taking it tonight  so I really want to make sure I can pick it up tonight,rx_expedite
Can you tell me if the store in NORTH HOLLYWOOD is in the MST time zone?,store_timezone
Should I take THROMBIN-JMI EPISTAXIS KIT and EQL ANTIFUNGAL CRE for my condition?,drug_usage
availability of ZORVOLEX CAP and FONDAPARINUX SODIUM SYN?,drug_availability
live person live person please,live_pharmacist
I need to find a store that has RITALIN LA CAP and HM OMEPRAZOLE TAB in stock?,drug_availability
insurance coverage for SM COUGH DROPS LOZ and CULTURELLE DIGESTIVE HEALTH PROBIOTIC CAP?,drug_insurance_coverage
Can you tell me the closest store to 23357 MULHOLLAND DRIVE in CHATTANOOGA?,store_directions
I want to find out about ROZLYTREK CAP and ADULT BLOOD PRESSURE CUFF/LARGE KIT?,drug_information
is my prescription for SANDOSTATIN LAR DEPOT KIT and DIGESTIVE ADVANTAGE CAP  cancerous?,drug_side_effects
I would like my SULFAMETHOXAZOLE/TRIMETHOPRIM SDV and BD VEO INSULIN SYRINGE ULTRA-FINE/U-100/0.3ML/31G X 15/64 MIS to be delivered to my home address at 1010 Juan Street Apartment 227 and leave it at the main desk if I'm not here?,rx_delivery
I need this prescription,rx_status
operator live pharmacist Pharmacy,live_pharmacist
How does QC MOTION SICKNESS RELIEF TAB and CYCLOSERINE CAP interact with other prescriptions?,drug_interactions
when can I take my QC PETROLEUM JELLY GEL and CLOBEX SHA?,drug_usage
these Pharmacy to call Walgreens so they can transfer a PRENATE PIXIE CAP and GONAK SOL prescription,external_rx_transfer
the store at 5711 BURKE CENTER PARKWAY is EST time zone?,store_timezone
I need to transfer a prescription for QC WOMENS DAILY MULTIVITAMIN TAB and BLUE-EMU PAIN RELIEF DRY-PATCH PAD,internal_rx_transfer
I was wondering how many times a day I have to take that NEOMYCIN/POLYMYXIN/DEXAMETHASONE SUS and CETIRIZINE HCL CHW?,drug_usage
I take a pills called PRELIEF TAB and BAYER BACK & BODY PAIN EXTRA STRENGTH TAB and I was just wondering I'm getting a tooth extraction and I was wondering if it was safe to take it back does I have?,drug_usage
yes I would like to know how much it would cost to get my TRUE VITAMIN C TAB and GNP ARTIFICIAL TEARS SOL?,rx_drug_price
cancel Meningitis  vaccine appointment scheduled for tomorrow,cancel_vaccine_appointment
how long will the store be open today for picking up medicine at91-919 FT  WEAVER RD. SPACE 106,store_hours
I'm going to hold.  please.,hold_on
transfer a SM ASPIRIN EC LOW STRENGTH TAB and CLEVER CHOICE DIGITAL BMI SCALE MIS prescription from a different location,internal_rx_transfer
I need to talk to somebody at the front store at 4260 6TH ST S,store_connect
Where is my prescription for RA NICOTINE TRANSDERMAL SYSTEM DIS and COMPLETE NATAL DHA PAK in the process?,rx_status
I want to know how much the drugs are going to cost for NEW IMAGE FLAT SKIN BARRIER 57MM WAF and EQL CALCIUM 600MG/VITAMIND3 TAB and NEW IMAGE FLAT SKIN BARRIER 57MM WAF and EQL CALCIUM 600MG/VITAMIND3 TAB?,rx_drug_price
I want some of my prescription KP VITAMIN D CAP and IRON DROPS DRO to be sent to me?,rx_delivery
Is the generic version of PARI LC PLUS NEBULIZER SET/PEDIATRIC MASK MIS and H-E-B IN CONTROL PEN NEEDLES/NANO/32GX4MM MIS in stock?,drug_availability
I'm looking for drug interactions between medications such as RA ACETAMINOPHEN CHILDRENS CHW and ARNICA TINCTURE TIN?,drug_interactions
Are there any interactions between SODIUM HYALURONATE (INJECTION GRADE) POW and HALOPERIDOL TAB and other drugs?,drug_interactions
I am happy to wait on hold until you can assist me  until someone can assist me.,hold_on
Requesting a refill for my SINUS NASAL SPRAY SPR and B12 FAST DISSOLVE TAB.,rx_refill
RA WART REMOVER GEL and ATHLETES FOOT POWDER SPRAY AER was a transfer from CenterWell Pharmacy,external_rx_transfer
I want to transfer my MUCINEX D TAB and ELECARE DHA/ARA/IRON INFANT 0-12 MONTHS POW this time to a different Pharmacy walgreens out of state,external_rx_transfer
I would like to know which other pharmacy i can refill my MCT OIL OIL and GEBAUERS SPRAY AND STRETCH AER if you do not have it in stock,external_rx_transfer
Pharmacy hours on Hanukkah - December 26 to January 1 at 222 N. MARKET ST.?,store_hours
cancellation for a MELATONIN LIQ and ALIVE MENS GUMMY MULTIVITAMIN CHW?,rx_cancel
we got a call from retail store at WOODLAND HILLS.,store_connect
I need to know if the store at SHREWSBURY city is accessible from the road,store_directions
this 65 SYCAMORE AVE Store is open today,store_hours
How do I contact customer service at the store in 92504?,store_faq
I want to transfer my RYCONTUSS LIQ and ANTACID & ANTIGAS SUS this time to a different Pharmacy walgreens out of state,external_rx_transfer
I'd appreciate the opportunity to speak with a pharmacist right now,live_pharmacist
Can I find OXYBUTYNIN CHLORIDE TAB and CARBAMAZEPINE CHW in the pharmacy?,drug_availability
One second  I'm just making sure I have everything.,hold_on
can you delivered ULTRAM TAB and CORIFACT KIT and ULTRAM TAB and CORIFACT KIT at the same time?,rx_delivery
Please transfer the prescription for RITALIN LA CAP and COMFORT TOUCH PEN NEEDLES/32G X 4MM MISwhich is on hold because it's on back order but when it comes in I would like to have it delivered please,internal_rx_transfer
